"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"1562","미용업","05_18_01_P","5530000","5760000-211-2022-00048","2022-04-28","","03","폐업","02","폐업","2024-11-30","","","","","23.00","","경기도 화성시 병점구 병점동  826-7 일부호102호","경기도 화성시 병점구 병점로 54, 1층 일부호102호 (병점동)","","이쁜헤어#","2025-05-07 11:53:59","I","2026-02-04 01:35:23","일반미용업","203501.130047922","412123.733647659","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"1563","미용업","05_18_01_P","5530000","5760000-211-2022-00049","2022-04-29","","03","폐업","02","폐업","2023-05-25","","","","","32.40","","경기도 화성시 병점구 능동 1283 서동탄역파크자이2차 402동 102호","경기도 화성시 병점구 서동탄로 11, 402동 102호 (능동, 서동탄역파크자이2차)","","컬러하우스","2023-05-25 14:30:21","I","2026-02-04 01:35:23","일반미용업","204090.880189041","411102.293494726","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"1564","미용업","05_18_01_P","5530000","5760000-211-2024-00118","2024-10-29","","01","영업/정상","01","영업","","","","","","33.27","","경기도 화성시 병점구 진안동  873-6 1층 일부호","경기도 화성시 병점구 병점중앙로170번길 8-6, 1층 일부호 (진안동)","","미장원127","2024-10-29 15:11:15","I","2026-02-04 01:35:23","일반미용업","203369.274419658","412366.516813807","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1565","미용업","05_18_01_P","5530000","5760000-211-2024-00137","2024-12-04","","01","영업/정상","01","영업","","","","","","62.74","","경기도 화성시 병점구 진안동  859-4 1층일부호","경기도 화성시 병점구 병점4로 85, 1층 일부호 (진안동)","","주원헤어","2024-12-04 13:31:40","I","2026-02-04 01:35:23","일반미용업","203465.739732557","412663.831005261","일반미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"1566","미용업","05_18_01_P","5530000","5760000-211-2024-00147","2024-12-06","","01","영업/정상","01","영업","","","","","","53.20","","경기도 화성시 병점구 반월동  869 현대프라자 110호","경기도 화성시 병점구 영통로 59, 현대프라자 1층 110호 (반월동)","","림헤어","2025-07-28 10:47:12","I","2026-02-04 01:35:23","일반미용업","205426.413013658","414794.002351414","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1567","미용업","05_18_01_P","5530000","5760000-211-2025-00006","2025-01-16","","01","영업/정상","01","영업","","","","","","40.13","","경기도 화성시 병점구 병점동  887-1 병점역 서영 더엘 1차 1동 1층 113호","경기도 화성시 병점구 병점노을5로 16, 병점역 서영 더엘 1차 1동 1층 113호 (병점동)","","엘오엘","2025-01-16 10:50:02","I","2026-02-04 01:35:23","일반미용업","202609.814619111","411548.655517501","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1568","미용업","05_18_01_P","5530000","5760000-211-2021-00140","2021-11-16","","01","영업/정상","01","영업","","","","","","26.40","","경기도 화성시 병점구 병점동  858 정든마을 신창2차 비바패밀리 1층 103호","경기도 화성시 병점구 병점1로 124, 정든마을 신창2차 비바패밀리 1층 103호 (병점동)","","동네미장원","2021-11-16 10:39:48","I","2026-02-04 01:35:23","일반미용업","204147.571113275","411784.645480563","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"1569","미용업","05_18_01_P","5530000","5750000-212-2025-00068","2025-10-13","","01","영업/정상","01","영업","","","","","","20.72","","경기도 화성시 효행구 기안동  450 1층 일부호(104호 일부)","경기도 화성시 효행구 기안길 9, 1층 일부호(104호 일부) (기안동)","","스킨_네일:온","2025-10-13 13:20:25","I","2026-02-04 01:35:23","피부미용업","198251.227010015","413486.700967137","피부미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"1570","미용업","05_18_01_P","5530000","5750000-212-2026-00004","2026-01-21","","01","영업/정상","01","영업","","","","","","49.69","","경기도 화성시 효행구 봉담읍 상리 11-47 지맨프라자 3층 303호","경기도 화성시 효행구 봉담읍 상봉길 31, 지맨프라자 3층 303호","","바오 슈가링 왁싱","2026-01-21 14:26:28","I","2026-02-04 01:35:23","피부미용업","195676.114128104","412841.221190691","피부미용업","0","0","0","0","0","0","0","","","","","0","0","3","N",
"1571","미용업","05_18_01_P","5530000","5740000-204-2012-00011","2012-05-22","","03","폐업","02","폐업","2024-05-02","","","","07040774076","33.10","","경기도 화성시 만세구 향남읍 행정리 487-1 홈플러스2층","경기도 화성시 만세구 향남읍 향남로 402 (홈플러스2층 네일죤)","","네일죤","2024-05-02 17:30:57","I","2026-02-04 01:35:23","일반미용업","192983.340400871","403222.825363217","미용업","5","1","2","0","0","0","10","","","","","0","0","0","N",
"1572","미용업","05_18_01_P","5530000","5740000-204-2012-00012","2012-06-05","","01","영업/정상","01","영업","","","","","","61.32","","경기도 화성시 만세구 향남읍 행정리 487-2","경기도 화성시 만세구 향남읍 발안로 112, 111호","","조이헤어","2018-04-23 19:16:42","I","2026-02-04 01:35:23","일반미용업","193042.301782153","403253.710485321","미용업","7","2","1","1","0","0","3","","","","임대","0","0","0","N",
"1573","미용업","05_18_01_P","5530000","5740000-204-2012-00013","2012-06-07","","01","영업/정상","01","영업","","","","","031 358 3524","132.88","","경기도 화성시 만세구 우정읍 조암리 261-4 1층 일부호, 2층 전체호","경기도 화성시 만세구 우정읍 조암남로 46, 1층 일부호, 2층 전체호","","코코헤어","2021-11-05 16:18:39","I","2026-02-04 01:35:23","일반미용업","183932.64583351","398079.752676897","미용업","0","0","1","2","0","0","9","","","","임대","0","0","0","N",
"1574","미용업","05_18_01_P","5530000","5740000-204-2012-00016","2012-11-15","","01","영업/정상","01","영업","","","","","070 40671251","28.00","","경기도 화성시 만세구 남양읍 남양리 1165-8 3필지 104호","경기도 화성시 만세구 남양읍 남양시장로66번길 2, 104호 (남양동)","","진헤어샾","2012-11-15 17:16:31","I","2026-02-04 01:35:23","일반미용업","183636.521714376","411899.815298849","미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"1575","미용업","05_18_01_P","5530000","5760000-211-2025-00051","2025-04-07","","01","영업/정상","01","영업","","","","","","33.70","","경기도 화성시 병점구 송산동  200-38 우남블루존아파트 상가동 1층 107호","경기도 화성시 병점구 화산북로 12, 우남블루존아파트 상가동 1층 107호 (송산동)","","헤어샬롬","2025-04-07 14:44:02","I","2026-02-04 01:35:23","일반미용업","200610.776598346","411884.262092491","일반미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"1576","미용업","05_18_01_P","5530000","5760000-212-2014-00005","2014-03-03","","03","폐업","02","폐업","2018-06-12","","","","","0.00","","경기도 화성시 병점구 병점동  858 정든마을신창2차비바패밀리상가1 주상가동 214호","경기도 화성시 병점구 병점2로 94, 주상가동 214호 (병점동, 정든마을신창2차비바패밀리상가1)","","유기농피부관리","2018-06-12 14:36:29","I","2026-02-04 01:35:23","피부미용업","204147.571113275","411784.645480563","피부미용업","0","0","0","0","0","0","0","","","","","0","0","3","N",
"1577","미용업","05_18_01_P","5530000","5760000-212-2014-00015","2014-06-23","","03","폐업","02","폐업","2016-04-15","","","","","85.02","","경기도 화성시 병점구 병점동  431-9 신창프라자 205호","경기도 화성시 병점구 병점서로 31-6 (병점동, 신창프라자 205호)","","양귀비 피부관리실","2014-06-23 15:23:27","I","2026-02-04 01:35:23","피부미용업","203453.767243953","411487.411865685","피부미용업","0","0","2","2","0","0","0","","","","","0","0","8","N",
"1578","미용업","05_18_01_P","5530000","5760000-212-2014-00017","2014-07-02","","03","폐업","02","폐업","2018-07-10","","","","","95.00","","경기도 화성시 병점구 반월동  66-9 외 4필지 명성프라자 405호 일부","경기도 화성시 병점구 영통로26번길 15 (반월동, 외 4필지 명성프라자 405호 일부)","","시원피부관리실","2018-07-10 17:09:33","I","2026-02-04 01:35:23","피부미용업","205725.796238038","414687.371895768","피부미용업","0","0","4","4","0","0","0","","","","","0","0","6","N",
"1579","미용업","05_18_01_P","5530000","5760000-212-2014-00018","2014-07-24","","03","폐업","02","폐업","2017-11-27","","","","","77.64","","경기도 화성시 병점구 병점동  844-1 씨네샤르망A 302호","경기도 화성시 병점구 효행로 1052 (병점동, 씨네샤르망A 302호)","","윤약손피부#","2017-11-27 15:58:25","I","2026-02-04 01:35:23","피부미용업","203710.05802741","412437.808219701","피부미용업","0","0","0","0","0","0","0","","","","","0","0","3","N",
"1580","미용업","05_18_01_P","5530000","5760000-212-2014-00023","2014-09-11","","03","폐업","02","폐업","2017-06-12","","","","","90.00","","경기도 화성시 병점구 진안동  914-1 메인프라자 9층일부","경기도 화성시 병점구 효행로 1051, 9층 (진안동, 메인프라자)","","아센사우나피부관리실","2017-06-12 16:48:08","I","2026-02-04 01:35:23","피부미용업","203653.839340323","412527.345815506","피부미용업","0","0","9","9","0","0","0","","","","임대","0","0","3","N",
"1581","미용업","05_18_01_P","5530000","5760000-212-2014-00024","2014-09-22","","03","폐업","02","폐업","2016-08-16","","","","","62.25","","경기도 화성시 병점구 진안동  531 외 3필지 3층 일부","경기도 화성시 병점구 병점3로 4 (진안동, 외 3필지 3층 일부)","","두왁싱","2014-09-22 11:54:17","I","2026-02-04 01:35:23","피부미용업","202948.368202877","411728.475843511","피부미용업","0","0","3","3","0","0","0","","","","","0","0","3","N",
"1582","미용업","05_18_01_P","5530000","5760000-212-2014-00027","2014-10-06","","01","영업/정상","01","영업","","","","","031 222 5532","60.26","","경기도 화성시 병점구 병점동  845-1 506호","경기도 화성시 병점구 병점1로 216-21, 506호 (병점동, 태안병점 e-TOWN3)","","퀸&퀸 피부&바디","2018-05-08 13:22:12","I","2026-02-04 01:35:23","피부미용업","203871.979034333","412518.574708427","피부미용업","0","0","3","3","0","0","0","","","","임대","0","0","6","N",
"1583","미용업","05_18_01_P","5530000","5760000-212-2015-00012","2015-05-06","","03","폐업","02","폐업","2022-09-15","","","","","66.12","","경기도 화성시 병점구 병점동  844-7 301호","경기도 화성시 병점구 효행로 1072, 301호 (병점동)","","홀릭뷰티클럽","2022-09-15 11:19:12","I","2026-02-04 01:35:23","피부미용업","203863.370984461","412562.81350424","피부미용업","0","0","3","0","0","0","4","","","","","0","0","0","N",
"1584","미용업","05_18_01_P","5530000","5760000-212-2015-00013","2015-05-08","","01","영업/정상","01","영업","","","","","","16.50","","경기도 화성시 병점구 진안동  524-1 메트로프라자 지하1층","경기도 화성시 병점구 병점로 37-6, 지하1층 (진안동, 메트로프라자)","","병점불한증막 피부관리샵","2025-09-05 15:12:28","I","2026-02-04 01:35:23","피부미용업","203335.142133784","412121.312831616","피부미용업","0","1","0","0","0","0","2","","","","","0","0","0","N",
"1585","미용업","05_18_01_P","5530000","5760000-211-2018-00131","2018-11-23","","01","영업/정상","01","영업","","","","","","36.00","","경기도 화성시 병점구 병점동  345-126","경기도 화성시 병점구 병점서로 84, 1층 (병점동)","","끌밋머리","2018-11-23 13:44:28","I","2026-02-04 01:35:23","일반미용업","203271.207203288","411942.63487663","일반미용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"1586","미용업","05_18_01_P","5530000","5760000-211-2018-00135","2018-12-04","","01","영업/정상","01","영업","","","","","","34.71","","경기도 화성시 병점구 진안동  525-12","경기도 화성시 병점구 경기대로1046번길 5, 1층 105호 (진안동)","","OJ(오제이)hair","2018-12-04 17:01:33","I","2026-02-04 01:35:23","일반미용업","202989.776699421","411911.012773674","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"1587","미용업","05_18_01_P","5530000","5760000-211-2018-00137","2018-12-10","","01","영업/정상","01","영업","","","","","","33.33","","경기도 화성시 병점구 병점동  858 정든마을 신창2차 비바패밀리 상가1(주상가)동 111호","경기도 화성시 병점구 병점2로 94, 정든마을 신창2차 비바패밀리 상가1(주상가)동 111호 (병점동)","","엘리스미용실","2018-12-10 14:38:57","I","2026-02-04 01:35:23","일반미용업","204147.571113275","411784.645480563","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"1588","미용업","05_18_01_P","5530000","5760000-211-2019-00002","2019-01-03","","03","폐업","02","폐업","2025-02-03","","","","","60.20","","경기도 화성시 병점구 진안동  862-14","경기도 화성시 병점구 병점동로 127, 1층 102호 (진안동)","","미장원127(MIJANGWON127)","2025-02-03 14:17:35","I","2026-02-04 01:35:23","일반미용업","203323.858211865","412538.511786859","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"1589","미용업","05_18_01_P","5530000","5760000-211-2021-00114","2021-09-13","","03","폐업","02","폐업","2022-03-28","","","","","34.43","","경기도 화성시 병점구 능동 1040 송골마을 우남드림밸리 2차(아) 상가동 2층 202호","경기도 화성시 병점구 10용사로 288, 송골마을 우남드림밸리 2차(아) 상가동 2층 202호 (능동)","","여우별헤어","2022-03-28 15:43:33","I","2026-02-04 01:35:23","일반미용업","204357.547334606","410828.572867978","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1590","미용업","05_18_01_P","5530000","5760000-211-2021-00127","2021-10-20","","01","영업/정상","01","영업","","","","","","46.62","","경기도 화성시 병점구 진안동  431-5 B동 1층 103호(1층 일부호)","경기도 화성시 병점구 병점중앙로 185, B동 1층 103호(1층 일부호) (진안동)","","화사헤어","2021-10-20 14:27:16","I","2026-02-04 01:35:23","일반미용업","203143.690885523","412440.740813523","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1591","미용업","05_18_01_P","5530000","5760000-211-2022-00127","2022-10-28","","01","영업/정상","01","영업","","","","","","24.50","","경기도 화성시 병점구 병점동  345-49 1층전부호","경기도 화성시 병점구 병점서로 72, 1층 전부호 (병점동)","","큐사랑","2022-10-28 14:33:27","I","2026-02-04 01:35:23","일반미용업","203315.04294796","411855.398058598","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"1592","미용업","05_18_01_P","5530000","5760000-211-2022-00129","2022-11-02","","01","영업/정상","01","영업","","","","","","28.08","","경기도 화성시 병점구 진안동  910 진안골마을주공12단지 나상가동 1층 101호","경기도 화성시 병점구 병점4로 103, 나상가동 1층 101호 (진안동, 진안골마을주공12단지)","","아란헤어","2022-11-02 13:29:06","I","2026-02-04 01:35:23","일반미용업","203582.595678321","412876.819130805","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1593","미용업","05_18_01_P","5530000","5760000-211-2022-00158","2022-12-16","","01","영업/정상","01","영업","","","","","031 707 0109","48.26","","경기도 화성시 병점구 반월동  33 1층 일부(101호)호","경기도 화성시 병점구 영통로60번길 16-10, 1층 일부(101호)호 (반월동)","","아침헤어","2023-08-24 16:50:04","I","2026-02-04 01:35:23","일반미용업","205512.440258297","414925.095936345","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"1594","미용업","05_18_01_P","5530000","5760000-211-2022-00159","2022-01-06","","01","영업/정상","01","영업","","","","","","68.40","","경기도 화성시 병점구 병점동  887-2","경기도 화성시 병점구 병점노을5로 20, 골든스퀘어Ⅱ 3층 311호 (병점동)","","리안헤어(병점역점)","2023-11-16 13:29:33","I","2026-02-04 01:35:23","일반미용업","202647.633362278","411567.109699557","일반미용업","0","0","1","1","0","0","2","","","","임대","0","0","0","N",
"1595","미용업","05_18_01_P","5530000","5760000-211-2023-00004","2023-01-03","","01","영업/정상","01","영업","","","","","","30.21","","경기도 화성시 병점구 병점동  259-15 우남프라자 1층108호","경기도 화성시 병점구 병점2로 65, 우남프라자 1층 108호 (병점동)","","태후사랑 병점점","2023-01-03 14:26:39","I","2026-02-04 01:35:23","일반미용업","203786.135213817","411798.33590751","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"1596","미용업","05_18_01_P","5530000","5760000-211-2023-00020","2023-02-15","","01","영업/정상","01","영업","","","","","","210.60","","경기도 화성시 병점구 능동 534-8","경기도 화성시 병점구 동탄숲속로35번길 12-1, 2동 1,2층 (능동)","","타마시헤어 동탄센트럴점","2023-02-15 15:45:54","I","2026-02-04 01:35:23","일반미용업","204527.886345461","411992.94136962","일반미용업","0","0","1","2","0","0","10","","","","","0","0","0","N",
"1597","미용업","05_18_01_P","5530000","5760000-211-2023-00038","2023-03-23","","01","영업/정상","01","영업","","","","","","42.00","","경기도 화성시 병점구 반월동  607-12 102호","경기도 화성시 병점구 동탄원천로 382-46, 102호 (반월동)","","다이브헤어","2023-03-23 15:21:06","I","2026-02-04 01:35:23","일반미용업","205115.602334835","413452.744260461","일반미용업","0","0","0","0","0","0","4","","","","임대","0","0","0","N",
"1598","미용업","05_18_01_P","5530000","5760000-211-2023-00044","2023-03-31","","01","영업/정상","01","영업","","","","","","35.00","","경기도 화성시 병점구 진안동  862-1 1층 일부호","경기도 화성시 병점구 병점4로 52, 1층 일부호 (진안동)","","디오헤어","2023-03-31 13:43:30","I","2026-02-04 01:35:23","일반미용업","203183.263170958","412472.46786186","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1599","미용업","05_18_01_P","5530000","5760000-211-2023-00052","2023-04-21","","03","폐업","02","폐업","2023-05-23","","","","","8.65","","경기도 화성시 병점구 진안동  527-16 3층 301호 일부(304호)","경기도 화성시 병점구 경기대로 1038, 3층 301호 일부(304호)호 (진안동)","","와바뷰티샵","2023-05-23 15:44:02","I","2026-02-04 01:35:23","일반미용업","203054.505989081","411828.914153606","일반미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"1600","미용업","05_18_01_P","5530000","5760000-211-2025-00056","2025-04-16","","01","영업/정상","01","영업","","","","","","50.00","","경기도 화성시 병점구 안녕동  178-121 1층 전체","경기도 화성시 병점구 안녕남로 75-7, 1층 전체 (안녕동)","","신아헤어컷","2025-04-16 16:22:27","I","2026-02-04 01:35:23","일반미용업","199202.89465429","410687.546718601","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1601","미용업","05_18_01_P","5530000","5760000-211-2025-00058","2025-04-22","","01","영업/정상","01","영업","","","","","","39.84","","경기도 화성시 병점구 병점동  887-5 우남퍼스트빌 더펜트 202호","경기도 화성시 병점구 병점노을5로 28, 우남퍼스트빌 더펜트 2층 202호 (병점동)","","탭헤어 병점역점","2025-05-21 13:14:03","I","2026-02-04 01:35:23","일반미용업","202735.564457797","411604.883346321","일반미용업","0","0","2","2","0","0","0","","","","","0","0","0","N",
"1602","미용업","05_18_01_P","5530000","5760000-211-2025-00061","2025-04-25","","01","영업/정상","01","영업","","","","","","40.78","","경기도 화성시 병점구 진안동  914-2 미래프라자 102호","경기도 화성시 병점구 효행로 1059, 미래프라자 1층 102호 (진안동)","","온빛헤어","2025-04-25 16:24:39","I","2026-02-04 01:35:23","일반미용업","203702.688715894","412531.607840638","일반미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"1603","미용업","05_18_01_P","5530000","5760000-211-2025-00062","2025-04-28","","01","영업/정상","01","영업","","","","","","152.98","","경기도 화성시 병점구 병점동  887-4 1동 3층 309호","경기도 화성시 병점구 병점노을5로 26, 1동 3층 309호 (병점동)","","선헤어","2025-04-28 09:34:28","I","2026-02-04 01:35:23","일반미용업","202699.446416724","411590.537382822","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"1604","미용업","05_18_01_P","5530000","5760000-211-2025-00064","2025-04-29","","01","영업/정상","01","영업","","","","","","38.21","","경기도 화성시 병점구 병점동  881 병점역 아이파크 캐슬 근린생활시설-2 9호","경기도 화성시 병점구 병점노을로 31, 병점역 아이파크 캐슬 근린생활시설-2동 1층 9호 (병점동, 병점역 아이파크 캐슬)","","아르뜨헤어","2025-04-29 15:56:42","I","2026-02-04 01:35:23","일반미용업","202355.730541757","411253.155759232","일반미용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"1605","미용업","05_18_01_P","5530000","5740000-216-2015-00001","2015-03-06","","03","폐업","02","폐업","2017-10-17","","","","","43.20","","경기도 화성시 만세구 향남읍 장짐리 281-4","경기도 화성시 만세구 향남읍 배터길 21, 107호","","헤어 메이크업","2017-10-17 16:33:09","I","2026-02-04 01:35:23","기타","191545.805678112","403454.652310166","일반미용업, 피부미용업","0","0","1","1","0","0","3","","","","","0","0","1","N",
"1606","미용업","05_18_01_P","5530000","5740000-216-2015-00003","2015-11-19","","03","폐업","02","폐업","2018-10-18","","","","","51.20","","경기도 화성시 만세구 팔탄면 율암리 483-26 하피랜드 여탕","경기도 화성시 만세구 팔탄면 시청로 888, 지1층 (하피랜드 여탕)","","하피미용실","2018-10-18 11:32:33","I","2026-02-04 01:35:23","기타","190068.210203422","407388.509142827","일반미용업, 피부미용업","0","0","0","0","1","1","1","","","","","0","0","2","N",
"1607","미용업","05_18_01_P","5530000","5740000-216-2017-00002","2017-03-17","","01","영업/정상","01","영업","","","","","03180595253","39.46","","경기도 화성시 만세구 향남읍 행정리 497-12","경기도 화성시 만세구 향남읍 행정죽전로1길 22-23, 1층 일부(102)호","","금빛스켈프","2025-09-22 13:02:57","I","2026-02-04 01:35:23","피부미용업","193008.262542071","402621.186353261","일반미용업, 피부미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1608","미용업","05_18_01_P","5530000","5740000-216-2021-00003","2021-10-18","","01","영업/정상","01","영업","","","","","","18.14","","경기도 화성시 만세구 향남읍 행정리 497-1 1층 일부호","경기도 화성시 만세구 향남읍 행정죽전로1길 28, 1층 일부호","","윤뷰티","2021-10-18 11:39:25","I","2026-02-04 01:35:23","기타","192911.569659869","402635.584224098","일반미용업, 피부미용업","0","0","0","0","0","0","2","","","","","0","0","1","N",
"1609","미용업","05_18_01_P","5530000","5740000-216-2023-00001","2023-03-09","","01","영업/정상","01","영업","","","","","","60.00","","경기도 화성시 만세구 남양읍 남양리 2058-4","경기도 화성시 만세구 남양읍 역골동로36번길 6, 102호","","남양 바디&두피","2024-04-11 16:25:54","I","2026-02-04 01:35:23","일반미용업","184972.643071676","411239.320304281","일반미용업, 피부미용업","0","0","1","1","0","0","1","","","","","0","0","1","N",
"1610","미용업","05_18_01_P","5530000","5740000-216-2023-00003","2023-09-04","","01","영업/정상","01","영업","","","","","","33.40","","경기도 화성시 만세구 새솔동 18 송산그린시티 이지더원 레이크뷰 아파트 상가3동 1층111호","경기도 화성시 만세구 수노을1로 191, 상가3동 1층 111호 (새솔동, 송산그린시티 이지더원 레이크뷰 아파트)","","오땡큐 헤어","2023-09-04 14:42:30","I","2026-02-04 01:35:23","일반미용업","184233.59902174","420241.338771808","일반미용업, 피부미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1611","미용업","05_18_01_P","5530000","5760000-211-2018-00052","2018-05-16","","03","폐업","02","폐업","2019-10-24","","","","","51.30","","경기도 화성시 병점구 병점동  870 화성 병점 에스케이 뷰 105동 S127호","경기도 화성시 병점구 경기대로 990, 105동 S127호 (병점동, 화성 병점 에스케이 뷰)","","모가비180도","2019-10-24 14:29:10","I","2026-02-04 01:35:23","일반미용업","203346.215269726","411446.440462909","일반미용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"1612","미용업","05_18_01_P","5530000","5760000-211-2018-00056","2018-05-17","","01","영업/정상","01","영업","","","","","","49.50","","경기도 화성시 병점구 병점동  292 태안병점 브이타운Ⅱ 104호","경기도 화성시 병점구 병점중앙로 87, 태안병점 브이타운Ⅱ 104호 (병점동)","","헤어in","2018-05-17 16:13:21","I","2026-02-04 01:35:23","일반미용업","203667.667629099","411606.5982719","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"1613","미용업","05_18_01_P","5530000","5760000-211-2018-00059","2018-05-25","","01","영업/정상","01","영업","","","","","","22.30","","경기도 화성시 병점구 병점동  868 임광그대가아파트 1층 101-일부호","경기도 화성시 병점구 병점중앙로21번길 26, 1층 101-일부호 (병점동, 임광그대가아파트)","","미즈헤어","2018-05-25 15:57:28","I","2026-02-04 01:35:23","일반미용업","203694.458066429","411081.716546574","일반미용업","1","0","0","0","0","0","3","","","","","0","0","0","N",
"1614","미용업","05_18_01_P","5530000","5760000-211-2020-00037","2020-03-18","","03","폐업","02","폐업","2023-10-27","","","","031 237 7780","34.42","","경기도 화성시 병점구 능동 1040 송골마을 우남드림밸리 2차(아) 2층201호","경기도 화성시 병점구 10용사로 288, 송골마을 우남드림밸리 2차(아) 2층 201호 (능동)","","오땡큐머리염색전문점","2023-10-27 11:13:02","I","2026-02-04 01:35:23","일반미용업","204357.547334606","410828.572867978","일반미용업","0","0","2","2","0","0","2","","","","","1","0","0","N",
"1615","미용업","05_18_01_P","5530000","5760000-211-2020-00040","2020-03-24","","01","영업/정상","01","영업","","","","","","34.54","","경기도 화성시 병점구 병점동  870 화성 병점 에스케이 뷰 101상가동 S106호","경기도 화성시 병점구 경기대로 990, 101상가동 S106호 (병점동, 화성 병점 에스케이 뷰)","","오늘헤어","2020-03-24 16:45:43","I","2026-02-04 01:35:23","일반미용업","203346.215269726","411446.440462909","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1616","미용업","05_18_01_P","5530000","5760000-211-2020-00042","2020-04-06","","01","영업/정상","01","영업","","","","","031 223 5264","28.80","","경기도 화성시 병점구 병점동  485 한신아파트 2층201호","경기도 화성시 병점구 병점1로 80, 한신아파트 2층 201호 (병점동)","","꾸미지오미용실","2020-04-06 11:25:43","I","2026-02-04 01:35:23","일반미용업","203751.845869047","411231.556191499","일반미용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"1617","미용업","05_18_01_P","5530000","5760000-211-2020-00045","2020-04-16","","03","폐업","02","폐업","2020-05-22","","","","","39.00","","경기도 화성시 병점구 안녕동  19-6","경기도 화성시 병점구 효행로763번길 23, 1층 일부호 (안녕동)","","진헤어라인","2020-05-22 10:52:09","I","2026-02-04 01:35:23","일반미용업","201169.416921261","411475.716079654","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1618","미용업","05_18_01_P","5530000","5750000-211-2013-00044","2013-06-13","","03","폐업","02","폐업","2016-03-04","","","","031 227 1002","39.66","","경기도 화성시 효행구 봉담읍 상리 22-39","경기도 화성시 효행구 봉담읍 샘마을길 21 (상리 22-39)","","CDEF샵 태후사랑","2013-06-13 09:28:54","I","2026-02-04 01:35:23","일반미용업","195511.859063913","412937.830329443","","","","","","","","","","","","","","","","",
"1619","미용업","05_18_01_P","5530000","5750000-211-2013-00059","2013-08-19","","03","폐업","02","폐업","2025-07-24","","","","","161.25","","경기도 화성시 효행구 봉담읍 와우리 38-21","경기도 화성시 효행구 봉담읍 와우로 103-3","","손헤어","2025-07-24 13:25:32","I","2026-02-04 01:35:23","일반미용업","197891.546599932","412480.529443133","","","","","","","","","","","","","","","","",
"1620","미용업","05_18_01_P","5530000","5750000-211-2013-00061","2013-08-27","","03","폐업","02","폐업","2020-09-24","","","","","38.00","","경기도 화성시 효행구 봉담읍 와우리 239 104호","경기도 화성시 효행구 봉담읍 와우로73번길 20, 104호","","김선유헤어","2020-09-24 16:55:29","I","2026-02-04 01:35:23","일반미용업","197691.284670334","412601.210319259","","","","","","","","","","","","","","","","",
